Q_init,r_min,r_max,mass_ratio,L_norm,E_spec,v_spread,outcome
0.7466038163311457,2.457125476579125,9.66355936882354,0.4721577083333504,0.16656166640782105,-0.1486069218798637,0.4047448895792473,1
1.6875029062309308,1.6307596837353613,6.814521227795673,0.5094324625541106,0.768022907795519,-0.05181503901905583,0.16629607063995097,1
1.2945927034324616,3.3608833538634553,7.961491584518604,0.4809064817382061,0.4299806847581206,-0.13403842809041222,0.20811252184378123,0
1.235791205766405,2.895107262718312,9.432050574684437,0.46637913778016765,0.2233175263895288,-0.09539755858769952,0.6537820020126421,1
0.6846809656089141,1.7316648182824717,4.9363246903555975,0.45472851029920436,0.44284568206103314,-0.40659099268436416,0.05758199013230309,0
1.0077675690261787,4.501086534042488,7.740869505805855,0.5578724582870811,0.60103437576732,-0.14417296926183334,0.40867593184780693,1
1.6398363877869078,4.4395164307291894,6.4907142435185605,0.39473610423397687,0.7867008691056864,-0.08224080249535164,0.1829287542093489,0
1.5188694572998414,3.0915814641625707,5.497997432256844,0.4867615900933755,0.5960203129938804,-0.11494399560260622,0.159915266468548,1
0.8190779679401698,6.164322653025508,8.439057464748531,0.3631480189239232,0.6189107583377185,-0.19378046255707654,0.15490932963720022,0
2.5105166557547935,1.9642605342922674,8.980004900706504,0.3909293999429793,0.28680155076456876,0.09632259819405405,0.26542896188274256,2
1.4008440287903292,5.50888634499462,8.191388438184688,0.540916526084802,0.3133047894663385,-0.0451299061465265,0.0712810435910481,0
0.1934234974959509,3.2290748924597894,6.690991226239801,0.4770329859109815,0.40630087993528374,-0.2951520466488284,0.2019739787002453,0
